date,depth2,fluo,fluo_volt,ratio,weighted_470,weighted_440,tchla,micro,nano,pico,peri,but,fuco,viola,hex,diad,allo,zea,tchlb,chla,ps_440,ps_470,month,monthabb,year,season,abs,abs_sd,yield,yield_sd,slope,slope_sd,ps,ps_sd,slope_calc
2014-04-14,20,0.3532,1.4929,0.2576277306372991,0.029393228970892717,0.0318200809498098,0.7225,0.1803685152868119,0.6859158866501975,0.2523929318798208,0.0231,0.0608,0.0629,0.0072,0.2014,0.0525,0.0183,0.0902,0.0447,0.7225,0.02362234570601515,0.021820718095019113,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,20,0.3298,1.4644,0.2576277306372991,0.029393228970892717,0.0318200809498098,0.7225,0.1803685152868119,0.6859158866501975,0.2523929318798208,0.0231,0.0608,0.0629,0.0072,0.2014,0.0525,0.0183,0.0902,0.0447,0.7225,0.02362234570601515,0.021820718095019113,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,20,0.3298,1.4644,0.2576277306372991,0.029393228970892717,0.0318200809498098,0.7225,0.1803685152868119,0.6859158866501975,0.2523929318798208,0.0231,0.0608,0.0629,0.0072,0.2014,0.0525,0.0183,0.0902,0.0447,0.7225,0.02362234570601515,0.021820718095019113,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,10,0.2469,1.3461,0.3414009111617312,0.01983465828581296,0.021531236518388664,0.4373,0.14983015913513725,0.7129889490877618,0.2678032747519923,0.0061,0.0337,0.0348,0.0048,0.1339,0.0548,0.0101,0.0651,0.0127,0.4373,0.014180452752572032,0.013063087874454836,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,10,0.2469,1.3461,0.3414009111617312,0.01983465828581296,0.021531236518388664,0.4373,0.14983015913513725,0.7129889490877618,0.2678032747519923,0.0061,0.0337,0.0348,0.0048,0.1339,0.0548,0.0101,0.0651,0.0127,0.4373,0.014180452752572032,0.013063087874454836,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,10,0.2423,1.3384,0.3414009111617312,0.01983465828581296,0.021531236518388664,0.4373,0.14983015913513725,0.7129889490877618,0.2678032747519923,0.0061,0.0337,0.0348,0.0048,0.1339,0.0548,0.0101,0.0651,0.0127,0.4373,0.014180452752572032,0.013063087874454836,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,10,0.2423,1.3384,0.3414009111617312,0.01983465828581296,0.021531236518388664,0.4373,0.14983015913513725,0.7129889490877618,0.2678032747519923,0.0061,0.0337,0.0348,0.0048,0.1339,0.0548,0.0101,0.0651,0.0127,0.4373,0.014180452752572032,0.013063087874454836,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,5,0.2495,1.3502,0.334025974025974,0.020126279638393797,0.021660629955461013,0.4894,0.12359397707175816,0.7992148513162467,0.20334616721766713,0.0049,0.0338,0.0338,0.005,0.1498,0.0714,0.0228,0.0572,0.0113,0.4894,0.014425416936571959,0.01340357947866018,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,5,0.2495,1.3502,0.334025974025974,0.020126279638393797,0.021660629955461013,0.4894,0.12359397707175816,0.7992148513162467,0.20334616721766713,0.0049,0.0338,0.0338,0.005,0.1498,0.0714,0.0228,0.0572,0.0113,0.4894,0.014425416936571959,0.01340357947866018,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,5,0.2413,1.3368,0.334025974025974,0.020126279638393797,0.021660629955461013,0.4894,0.12359397707175816,0.7992148513162467,0.20334616721766713,0.0049,0.0338,0.0338,0.005,0.1498,0.0714,0.0228,0.0572,0.0113,0.4894,0.014425416936571959,0.01340357947866018,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,5,0.2413,1.3368,0.334025974025974,0.020126279638393797,0.021660629955461013,0.4894,0.12359397707175816,0.7992148513162467,0.20334616721766713,0.0049,0.0338,0.0338,0.005,0.1498,0.0714,0.0228,0.0572,0.0113,0.4894,0.014425416936571959,0.01340357947866018,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,80,0.1886,1.2377,0.08928571428571429,0.003739488103493505,0.004383547173102576,0.0663,0.5526496327158944,0.3973026789150477,0.10616936900757992,8e-4,0.0049,0.0207,3e-4,0.0086,0.0019,0.0012,0.0021,0.0046,0.0663,0.00399215903264699,0.0034056052371101565,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,80,0.1886,1.2377,0.08928571428571429,0.003739488103493505,0.004383547173102576,0.0663,0.5526496327158944,0.3973026789150477,0.10616936900757992,8e-4,0.0049,0.0207,3e-4,0.0086,0.0019,0.0012,0.0021,0.0046,0.0663,0.00399215903264699,0.0034056052371101565,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,80,0.1929,1.2467,0.08928571428571429,0.003739488103493505,0.004383547173102576,0.0663,0.5526496327158944,0.3973026789150477,0.10616936900757992,8e-4,0.0049,0.0207,3e-4,0.0086,0.0019,0.0012,0.0021,0.0046,0.0663,0.00399215903264699,0.0034056052371101565,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,80,0.1929,1.2467,0.08928571428571429,0.003739488103493505,0.004383547173102576,0.0663,0.5526496327158944,0.3973026789150477,0.10616936900757992,8e-4,0.0049,0.0207,3e-4,0.0086,0.0019,0.0012,0.0021,0.0046,0.0663,0.00399215903264699,0.0034056052371101565,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,70,0.2139,1.2881,0.0789189189189189,0.006012320275795475,0.00708480220441015,0.1374,0.5078948859267891,0.4603394274892563,0.0999425385032494,0.0031,0.0092,0.0384,6e-4,0.0216,0.0036,0.0031,0.0037,0.0098,0.1374,0.006525677273683727,0.0055378344594354,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,70,0.2139,1.2881,0.0789189189189189,0.006012320275795475,0.00708480220441015,0.1374,0.5078948859267891,0.4603394274892563,0.0999425385032494,0.0031,0.0092,0.0384,6e-4,0.0216,0.0036,0.0031,0.0037,0.0098,0.1374,0.006525677273683727,0.0055378344594354,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,70,0.2096,1.2799,0.0789189189189189,0.006012320275795475,0.00708480220441015,0.1374,0.5078948859267891,0.4603394274892563,0.0999425385032494,0.0031,0.0092,0.0384,6e-4,0.0216,0.0036,0.0031,0.0037,0.0098,0.1374,0.006525677273683727,0.0055378344594354,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,70,0.2096,1.2799,0.0789189189189189,0.006012320275795475,0.00708480220441015,0.1374,0.5078948859267891,0.4603394274892563,0.0999425385032494,0.0031,0.0092,0.0384,6e-4,0.0216,0.0036,0.0031,0.0037,0.0098,0.1374,0.006525677273683727,0.0055378344594354,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,60,0.2279,1.3137,0.10193177147554461,0.013234370392937823,0.0146450369968072,0.3414,0.3886934817718141,0.607492355716137,0.10601137546041248,0.0074,0.026,0.0737,0.0019,0.0821,0.0124,0.0083,0.0124,0.021,0.3414,0.013152242432397751,0.011885367574422172,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-14,60,0.2279,1.3137,0.10193177147554461,0.013234370392937823,0.0146450369968072,0.3414,0.3886934817718141,0.607492355716137,0.10601137546041248,0.0074,0.026,0.0737,0.0019,0.0821,0.0124,0.0083,0.0124,0.021,0.3414,0.013152242432397751,0.011885367574422172,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-14,60,0.2421,1.338,0.10193177147554461,0.013234370392937823,0.0146450369968072,0.3414,0.3886934817718141,0.607492355716137,0.10601137546041248,0.0074,0.026,0.0737,0.0019,0.0821,0.0124,0.0083,0.0124,0.021,0.3414,0.013152242432397751,0.011885367574422172,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-14,60,0.2421,1.338,0.10193177147554461,0.013234370392937823,0.0146450369968072,0.3414,0.3886934817718141,0.607492355716137,0.10601137546041248,0.0074,0.026,0.0737,0.0019,0.0821,0.0124,0.0083,0.0124,0.021,0.3414,0.013152242432397751,0.011885367574422172,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-14,50,0.2999,1.4255,0.07879924953095686,0.02025643974642484,0.021881593033662786,0.5165,0.34752133072883884,0.6756490592549574,0.09015151822807738,0.0146,0.0372,0.1011,0.0022,0.1431,0.0143,0.0164,0.0151,0.0313,0.5165,0.020157339924068346,0.018660247496237518,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-14,50,0.2999,1.4255,0.07879924953095686,0.02025643974642484,0.021881593033662786,0.5165,0.34752133072883884,0.6756490592549574,0.09015151822807738,0.0146,0.0372,0.1011,0.0022,0.1431,0.0143,0.0164,0.0151,0.0313,0.5165,0.020157339924068346,0.018660247496237518,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-14,50,0.2997,1.4251,0.07879924953095686,0.02025643974642484,0.021881593033662786,0.5165,0.34752133072883884,0.6756490592549574,0.09015151822807738,0.0146,0.0372,0.1011,0.0022,0.1431,0.0143,0.0164,0.0151,0.0313,0.5165,0.020157339924068346,0.018660247496237518,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-14,50,0.2997,1.4251,0.07879924953095686,0.02025643974642484,0.021881593033662786,0.5165,0.34752133072883884,0.6756490592549574,0.09015151822807738,0.0146,0.0372,0.1011,0.0022,0.1431,0.0143,0.0164,0.0151,0.0313,0.5165,0.020157339924068346,0.018660247496237518,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-14,40,0.4247,1.5694,0.08230553181096593,0.03191371348524433,0.03398138030840987,1.1298,0.23242441360159224,0.7280251717092794,0.18116345245197152,0.0246,0.069,0.1266,0.0081,0.3439,0.0299,0.0208,0.0375,0.1666,1.1298,0.031184524730455514,0.029287038324778497,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-14,40,0.4247,1.5694,0.08230553181096593,0.03191371348524433,0.03398138030840987,1.1298,0.23242441360159224,0.7280251717092794,0.18116345245197152,0.0246,0.069,0.1266,0.0081,0.3439,0.0299,0.0208,0.0375,0.1666,1.1298,0.031184524730455514,0.029287038324778497,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-14,40,0.4331,1.5776,0.08230553181096593,0.03191371348524433,0.03398138030840987,1.1298,0.23242441360159224,0.7280251717092794,0.18116345245197152,0.0246,0.069,0.1266,0.0081,0.3439,0.0299,0.0208,0.0375,0.1666,1.1298,0.031184524730455514,0.029287038324778497,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-14,40,0.4331,1.5776,0.08230553181096593,0.03191371348524433,0.03398138030840987,1.1298,0.23242441360159224,0.7280251717092794,0.18116345245197152,0.0246,0.069,0.1266,0.0081,0.3439,0.0299,0.0208,0.0375,0.1666,1.1298,0.031184524730455514,0.029287038324778497,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-14,30,0.5509,1.6785,0.10511363636363638,0.04768286767497798,0.0497303997880383,1.6483,0.18407651139123285,0.8589866056183213,0.13349097819246114,0.029,0.154,0.1567,0.0117,0.6668,0.0697,0.0211,0.0672,0.1379,1.6483,0.04450305662850018,0.04267074806141495,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-04-14,30,0.5509,1.6785,0.10511363636363638,0.04768286767497798,0.0497303997880383,1.6483,0.18407651139123285,0.8589866056183213,0.13349097819246114,0.029,0.154,0.1567,0.0117,0.6668,0.0697,0.0211,0.0672,0.1379,1.6483,0.04450305662850018,0.04267074806141495,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-04-14,30,0.6875,1.772,0.10511363636363638,0.04768286767497798,0.0497303997880383,1.6483,0.18407651139123285,0.8589866056183213,0.13349097819246114,0.029,0.154,0.1567,0.0117,0.6668,0.0697,0.0211,0.0672,0.1379,1.6483,0.04450305662850018,0.04267074806141495,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-04-14,30,0.6875,1.772,0.10511363636363638,0.04768286767497798,0.0497303997880383,1.6483,0.18407651139123285,0.8589866056183213,0.13349097819246114,0.029,0.154,0.1567,0.0117,0.6668,0.0697,0.0211,0.0672,0.1379,1.6483,0.04450305662850018,0.04267074806141495,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-04-14,20,0.3532,1.4929,0.2860433864465349,0.028236576758525134,0.030533672686456206,0.6637,0.1768154758555497,0.669863205294947,0.26975195610479924,0.0212,0.0503,0.058,0.0072,0.1857,0.0557,0.0177,0.0933,0.039,0.6637,0.02179971755057221,0.020159690720859085,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,20,0.3532,1.4929,0.2860433864465349,0.028236576758525134,0.030533672686456206,0.6637,0.1768154758555497,0.669863205294947,0.26975195610479924,0.0212,0.0503,0.058,0.0072,0.1857,0.0557,0.0177,0.0933,0.039,0.6637,0.02179971755057221,0.020159690720859085,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,20,0.3298,1.4644,0.2860433864465349,0.028236576758525134,0.030533672686456206,0.6637,0.1768154758555497,0.669863205294947,0.26975195610479924,0.0212,0.0503,0.058,0.0072,0.1857,0.0557,0.0177,0.0933,0.039,0.6637,0.02179971755057221,0.020159690720859085,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,20,0.3298,1.4644,0.2860433864465349,0.028236576758525134,0.030533672686456206,0.6637,0.1768154758555497,0.669863205294947,0.26975195610479924,0.0212,0.0503,0.058,0.0072,0.1857,0.0557,0.0177,0.0933,0.039,0.6637,0.02179971755057221,0.020159690720859085,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-14,10,0.2469,1.3461,0.3535067873303167,0.020103150691824966,0.021792792466111002,0.4348,0.14915773279075834,0.6926291561723594,0.27869060303357607,0.0063,0.034,0.0355,0.0045,0.1267,0.0557,0.0121,0.0693,0.014,0.4348,0.01408889241445977,0.01299655047554069,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,10,0.2469,1.3461,0.3535067873303167,0.020103150691824966,0.021792792466111002,0.4348,0.14915773279075834,0.6926291561723594,0.27869060303357607,0.0063,0.034,0.0355,0.0045,0.1267,0.0557,0.0121,0.0693,0.014,0.4348,0.01408889241445977,0.01299655047554069,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,10,0.2423,1.3384,0.3535067873303167,0.020103150691824966,0.021792792466111002,0.4348,0.14915773279075834,0.6926291561723594,0.27869060303357607,0.0063,0.034,0.0355,0.0045,0.1267,0.0557,0.0121,0.0693,0.014,0.4348,0.01408889241445977,0.01299655047554069,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,10,0.2423,1.3384,0.3535067873303167,0.020103150691824966,0.021792792466111002,0.4348,0.14915773279075834,0.6926291561723594,0.27869060303357607,0.0063,0.034,0.0355,0.0045,0.1267,0.0557,0.0121,0.0693,0.014,0.4348,0.01408889241445977,0.01299655047554069,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-14,5,0.2495,1.3502,0.3418504572350726,0.02106970614032402,0.02257825838928272,0.458,0.1181497241441044,0.7955697128347767,0.20446521945117008,0.0049,0.0313,0.0318,0.0039,0.1388,0.0707,0.0256,0.0564,0.0123,0.458,0.014859870435334809,0.013867017462445636,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,5,0.2495,1.3502,0.3418504572350726,0.02106970614032402,0.02257825838928272,0.458,0.1181497241441044,0.7955697128347767,0.20446521945117008,0.0049,0.0313,0.0318,0.0039,0.1388,0.0707,0.0256,0.0564,0.0123,0.458,0.014859870435334809,0.013867017462445636,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,5,0.2413,1.3368,0.3418504572350726,0.02106970614032402,0.02257825838928272,0.458,0.1181497241441044,0.7955697128347767,0.20446521945117008,0.0049,0.0313,0.0318,0.0039,0.1388,0.0707,0.0256,0.0564,0.0123,0.458,0.014859870435334809,0.013867017462445636,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-14,5,0.2413,1.3368,0.3418504572350726,0.02106970614032402,0.02257825838928272,0.458,0.1181497241441044,0.7955697128347767,0.20446521945117008,0.0049,0.0313,0.0318,0.0039,0.1388,0.0707,0.0256,0.0564,0.0123,0.458,0.014859870435334809,0.013867017462445636,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-05-10,60,0.3751,1.6166,0.04572564612326044,0.004844934311144677,0.005388599752238598,0.1171,0.36218953048556624,0.6978167877664978,0.0688604093202756,0.0027,0.0186,0.0256,6e-4,0.0387,0.0036,9e-4,0.001,0.0095,0.1171,0.005142202546867846,0.0046233965593428334,5,May,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-05-10,50,0.4162,1.6576,0.04802401200600301,0.009499401195107143,0.010269659411749276,0.2425,0.3704071794741111,0.6816083313159111,0.07453418787083402,0.0073,0.032,0.0516,0.0012,0.0764,0.0073,0.0026,0.0023,0.0204,0.2425,0.009776469164861867,0.009043201838063479,5,May,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-05-10,40,0.6235,1.8203,0.07682619647355166,0.04207745529352597,0.04350846504753513,1.7256,0.15680966173625144,0.9278663893243472,0.10805370085119607,0.0221,0.1892,0.149,0.0085,0.7966,0.0592,0.0208,0.0506,0.1417,1.7256,0.04016587516353054,0.03884480444603845,5,May,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-05-10,30,0.4047,1.6465,0.11410054988216811,0.03713068627030373,0.03892329095098163,1.2174,0.15195290844053347,0.8837930316074196,0.13963445424145368,0.0216,0.1681,0.0976,0.0067,0.5094,0.053900000000000003,0.0126,0.0623,0.0929,1.2174,0.03448212205025101,0.0328940545493598,5,May,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-05-10,20,0.1562,1.2911,0.2359357060849598,0.010873020608471593,0.012763277404068784,0.1344,0.13438378161380973,0.7761089923725412,0.23765556001605775,0.0052,0.0278,0.0141,0.0015,0.0757,0.0133,0.0025,0.0278,0.0078,0.1344,0.009751964537781602,0.008307686813935528,5,May,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-05-10,10,0.122,1.2081,0.2995622263914947,0.01070558196020103,0.011558624968604568,0.2107,0.17781246322413613,0.7904689348471055,0.17713733578608992,0.0056,0.028,0.0151,0.0019,0.0602,0.0296,0.0017,0.0183,0.0014,0.2107,0.008096097538985063,0.007498593993386588,5,May,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-05-10,5,0.1183,1.1979,0.3451568894952251,0.009077987208292794,0.00973525719988549,0.1731,0.1362647345401798,0.8199327467600496,0.20037509432303535,0.0036,0.0206,0.0098,0.0018,0.0548,0.035,0.0017,0.0156,0.0055,0.1731,0.0063750661063370195,0.005944657380601011,5,May,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-06-14,80,0.1716,1.2003,0.04745762711864406,0.002250676319276779,0.0027322446669016277,0.0335,0.4875364371918162,0.5560247364262947,0.0499359795134443,8e-4,0.0051,0.011,-9,0.0088,0.0011,4e-4,3e-4,0.002,0.0335,0.0026025788183029063,0.0021438645617517793,6,Jun,2014,Summer,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-14,70,0.1807,1.2207,0.04267161410018553,0.0032092096373696373,0.0038304266337494987,0.0655,0.49189727494945223,0.5402722032773034,0.05492349941153393,0.0022,0.0099,0.0196,3e-4,0.0148,0.0019,7e-4,4e-4,0.0044,0.0655,0.0036669761465950674,0.003072267482157204,6,Jun,2014,Summer,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-14,60,0.1996,1.2604,0.04339502233567327,0.005644589919650903,0.00628048708400295,0.1845,0.5125860567961502,0.499019927255636,0.07462973546047395,0.0136,0.0209,0.0535,8e-4,0.0414,0.006,0.002,8e-4,0.0185,0.1845,0.0060079452067137344,0.0053996428140119365,6,Jun,2014,Summer,0.046829152932821784,0.0015494523901085884,6.507239790045498,0.9483613573131066,0.2498867657514078,0.028856716492394647,0.04022153873074132,0.0012338975209394269,0.30472852729858374
2014-06-14,50,0.2966,1.4208,0.04712850888488282,0.015856295058877423,0.01675508198772984,0.4704,0.4517976011634422,0.5807334308682863,0.07724811889089238,0.0382,0.0413,0.1103,0.0029,0.1291,0.0154,0.0061,0.0029,0.045,0.4704,0.015965439957404175,0.015109011516313796,6,Jun,2014,Summer,0.031031935493616804,0.001998970915734773,6.394805507680815,0.9273558523872418,0.2671516884090242,0.03204837098453216,0.025369889449070496,0.0015069766449014397,0.1984431920085765
2014-06-14,40,0.5015,1.639,0.06293436293436293,0.0338836400637832,0.03548374348244289,1.3289,0.4451104169414499,0.5220984144103834,0.12951681005481197,0.088,0.1164,0.2899,0.007,0.2971,0.0389,0.0121,0.0263,0.1673,1.3289,0.033250596691848995,0.03175119476247175,6,Jun,2014,Summer,0.020667971930761704,0.0021564387511898058,6.579033205299767,1.39510744136298,0.26881028639080956,0.038128834137710475,0.020004352125075106,0.001599562300104997,0.1359752736186848
2014-06-14,30,0.6584,1.7537,0.11166253101736973,0.05087332326875727,0.05286809343274545,1.5602,0.23614621164663416,0.8237913001845502,0.10709832031333856,0.1343,0.2005,0.1535,0.0134,0.6584,0.0906,0.0141,0.0669,0.0922,1.5602,0.04696470830998231,0.04519267923130298,6,Jun,2014,Summer,0.03207097020978407,0.0014085592905147975,7.6784802521583,0.899093843373823,0.2564259912839492,0.020548161071456423,0.028005382951992217,0.0010861336172932313,0.2462563114233841
